,th_demand
5548,41.88617032561755
5549,36.40378614230115
5550,24.40623305930239
5551,21.586258503982965
5552,34.04017871695351
5553,38.24892471262716
5554,33.48389424316946
5555,33.74194686539182
5556,36.884819640621956
5557,31.64436776580619
5558,28.342636124136074
5559,24.524276589983607
5560,24.221950157424427
5561,22.67907683146898
5562,21.304265315355046
5563,20.182569673957158
5564,18.766860468259033
5565,29.323283129529504
5566,38.52823992033255
5567,36.18332054896922
5568,53.098740985007055
5569,40.2878661342265
5570,49.758739571759286
5571,39.70227855751801
5572,52.35104240445977
5573,39.949391156219924
5574,32.79683822078457
5575,27.4420003403473
5576,22.794788853514213
5577,16.88584112135961
5578,21.775790429886833
5579,18.85690531290819
5580,21.93940647267123
5581,28.370996278197772
5582,20.292516518003175
5583,21.260436534870824
5584,18.773124616451177
5585,16.98051443596706
5586,22.508520202182908
5587,26.01248135772283
5588,22.29003408689485
5589,42.729437547914706
5590,52.869754186217286
5591,51.186649839255544
5592,54.72712204638829
5593,41.2466775299445
5594,29.21867814079009
5595,33.821711110000166
5596,30.844426848712757
5597,27.549503323952557
5598,32.95185598861407
5599,22.425896985328098
5600,22.072819883383644
5601,15.526358251851489
5602,21.621396563515678
5603,20.949692435335326
5604,25.457649642810324
5605,26.25411328619697
5606,21.9520886555078
5607,23.609705231835974
5608,22.148750649920753
5609,19.781861631719142
5610,17.26414525115561
5611,28.39989121749084
5612,25.78478896125928
5613,45.66994172669843
5614,46.23302958918972
5615,49.832388290796565
5616,41.70425175859475
5617,34.932803568714135
5618,31.276401684675815
5619,29.03763959579823
5620,34.03118763753159
5621,26.074277173830794
5622,17.147847737172306
5623,19.40997095438057
5624,28.326311802565343
5625,33.788700989939045
5626,30.412244923053958
5627,34.714113317165854
5628,33.45889073767484
5629,27.678329894829538
5630,23.78845666223696
5631,23.128165083439775
5632,18.438480951778708
5633,17.31053633517252
5634,21.405474278199286
5635,23.117449444146576
5636,20.771555503147486
5637,35.555355641923704
5638,38.33209410572814
5639,43.40801787971614
5640,45.09997838295985
5641,38.26460892465632
5642,32.0059188527391
5643,28.467320114513548
5644,27.306705453579674
5645,28.84893447751106
5646,24.757995024587697
5647,17.355957776045265
5648,30.779939434624794
5649,39.71955768909706
5650,30.56677556731884
5651,29.607933103746902
5652,36.991679787705216
5653,34.94447688351861
5654,23.629346124057673
5655,21.29030588714845
5656,19.619120630445742
5657,17.656342782702367
5658,16.62474545232416
5659,21.76118247342693
5660,24.488981087966014
5661,36.04804949136496
5662,34.258802239773104
5663,36.09272301591094
5664,39.74005152401612
5665,35.08095294421612
5666,33.998648628595646
5667,36.78251181835731
5668,41.56466650493412
5669,30.601952888350677
5670,27.2202827042514
5671,20.97057705257213
5672,28.01985322554141
5673,36.07130424994539
5674,29.561029253532485
5675,33.79770057391051
5676,29.187362529887025
5677,25.407232731767262
5678,24.033732084747236
5679,21.008371330128465
5680,19.582844316459187
5681,17.73781312021728
5682,19.145263640276298
5683,21.8538825973989
5684,21.809290300386266
5685,32.02405819525801
5686,33.13273365231571
5687,40.641124229272876
5688,42.8050335537922
5689,42.172613500124726
5690,38.42219446341822
5691,37.211385460940974
5692,34.71355109717701
5693,27.532888109378018
5694,25.7061825049476
5695,19.18381737675659
5696,33.53535882067453
5697,35.60226824071562
5698,32.545876296456605
5699,29.479483399563495
5700,26.98745991996485
5701,26.953038815586737
5702,27.470744790932716
5703,31.207487958649363
5704,26.132193633595517
5705,21.77396247302959
5706,24.56586812781741
5707,23.586828796462058
5708,24.701800609527076
5709,35.53417033120626
5710,37.2567685285043
5711,38.594793283640946
5712,41.49926573982599
5713,34.98186687543743
5714,34.84733046374787
5715,30.72913339738882
5716,29.07771138459199
5717,27.886272118223026
5718,22.16670981674413
5719,19.31472698140722
5720,29.033076695392108
5721,47.291882075909776
5722,32.925926267891214
5723,33.53684646534857
5724,29.578810429296396
5725,31.58488369798715
5726,30.370227985027636
5727,26.738262726322397
5728,22.543952423884352
5729,21.679475075702417
5730,19.73159403072721
5731,20.15828794910415
5732,26.295393807160472
5733,34.14662235468078
5734,35.433810957683555
5735,43.224948895401425
5736,52.23576295239174
5737,45.789121077374936
5738,42.50171637097716
5739,36.14150945853117
5740,36.790988522596884
5741,43.498833146026485
5742,43.35535022123633
5743,31.54321486549859
5744,24.873115769384395
5745,19.918522322624653
5746,17.052565811588014
5747,18.478707103810695
5748,22.104023019592674
5749,29.375483913351925
5750,20.526641009977794
5751,20.389610337206673
5752,21.668761792355404
5753,16.45518948655744
5754,26.29201417255261
5755,29.755495060165355
5756,22.531372270541965
5757,31.061684432433513
5758,37.71087011753532
5759,47.27145784086808
5760,40.97840821292499
5761,44.14743904435533
5762,46.09919083235955
5763,49.14606336802335
5764,54.049423408031885
5765,50.35988643209471
5766,40.33515492187733
5767,33.69870931255939
5768,24.15513429459977
5769,17.008285415372008
5770,18.935347066277522
5771,18.00442985663393
5772,19.628961023548793
5773,24.51930156664753
5774,26.73844383778449
5775,23.41611625948842
5776,23.66286412357912
5777,18.248176298917375
5778,22.749474836948128
5779,28.555636837177584
5780,18.269398641967506
5781,30.842499384291834
5782,33.03514033223216
5783,44.170777489137954
5784,38.01906457288521
5785,43.416983785777504
5786,34.46921795545431
5787,44.30628114811511
5788,41.052567420791604
5789,24.31875961583027
5790,19.099464154615323
5791,22.940281057602352
5792,32.84284632936432
5793,40.26338306897141
5794,33.88586553089985
5795,37.59697650619126
5796,36.62321884480673
5797,24.93273097315247
5798,22.64372595133693
5799,21.947955482980806
5800,21.21263279857926
5801,17.548386035014996
5802,17.665475825624284
5803,18.934012947992404
5804,20.140938388790797
5805,33.48164180836801
5806,37.06268493723502
5807,36.22359841696341
5808,48.12445655224236
5809,42.09476074910458
5810,37.58285415551245
5811,33.49375179961284
5812,36.83801111527124
5813,28.148856834579128
5814,22.625780230311253
5815,18.118753155243827
5816,31.914428423353723
5817,35.390137898689815
5818,34.48933015047305
5819,34.653962718464406
5820,27.69058972592168
5821,30.46047143691849
5822,18.49666431942361
5823,20.405295898079874
5824,17.875979777084428
5825,16.72267875658789
5826,18.41825300636781
5827,22.35038975755335
5828,19.783805402740846
5829,35.87958984980728
5830,38.28942370904235
5831,37.365430526665214
5832,36.565447654585356
5833,34.439476680922084
5834,32.140439144108974
5835,29.166332102044496
5836,32.12895320668827
5837,22.727507523279257
5838,19.931075883904843
5839,16.343478351956822
5840,28.614630458472554
5841,37.459051071110466
5842,34.74076833604685
5843,31.558295328053234
5844,34.32596570943236
5845,30.069272348426146
5846,26.167238271187834
5847,23.61204975844809
5848,19.198538848471134
5849,16.14745572392677
5850,17.940401134036694
5851,17.52045269952946
5852,18.233490217880814
5853,24.880034001819244
5854,32.37759479390419
5855,39.05995455500662
5856,44.74897901101553
5857,42.724257470857374
5858,39.111138766884615
5859,35.528264023429756
5860,28.705781647237195
5861,27.89267138837281
5862,20.04242617674528
5863,17.681138637958657
5864,28.363787745282362
5865,37.274557981612304
5866,34.2459720765569
5867,27.438184701246975
5868,30.45566058329202
5869,31.894370212542253
5870,22.98307184413276
5871,22.351839782418363
5872,18.30131677761443
5873,14.71526497497151
5874,17.643298698626207
5875,19.095893965455392
5876,18.906562072631438
5877,30.671507038003224
5878,29.663851720472245
5879,45.20339100875774
5880,53.01820035704046
5881,54.65928652438478
5882,44.47639306985156
5883,40.86015681906562
5884,29.61639159539709
5885,28.140187068782005
5886,25.379808761632816
5887,19.285733817079127
5888,26.8370127935685
5889,33.29199592971101
5890,32.18658800848329
5891,31.83944370007002
5892,27.92534801559845
5893,28.522063545563846
5894,23.30532436269041
5895,25.034980399414525
5896,24.88019400864485
5897,15.91862116199707
5898,40.576529712517974
5899,40.09915343167608
5900,39.509993473326865
5901,32.38445590923116
5902,29.37673559111912
5903,33.427934400538646
5904,29.02591993468283
5905,33.53368641849096
5906,44.515251634219275
5907,33.05912613509342
5908,32.973233710486134
5909,30.195836959828195
5910,33.315483529280115
5911,33.95967580068036
5912,27.52464712431561
5913,16.888357236348583
5914,21.506207277560353
5915,16.431962666308017
5916,19.396521725486828
5917,22.399994720880816
5918,23.08382274037339
5919,20.17025116779878
5920,20.01297081613808
5921,18.1921611430246
5922,39.2409410775214
5923,56.04017746773958
5924,44.37352861017358
5925,45.392559212461975
5926,48.38957024098759
5927,59.9502591631466
5928,47.45905391491708
5929,47.61465226809922
5930,39.38764409592527
5931,37.54538916869616
5932,29.87244656569132
5933,32.02252198071311
5934,31.62336707515772
5935,32.59057167486241
5936,34.422906443334
5937,17.211499293359438
5938,25.765268781633637
5939,23.636854103561756
5940,22.50888859873833
5941,28.38249648750492
5942,24.557559970082668
5943,27.67094478999569
5944,25.59876419479162
5945,22.42093607266847
5946,22.433554260674487
5947,26.792689180822453
5948,23.945677610428575
5949,31.486229058464858
5950,55.44312387694977
5951,52.88955348096465
5952,51.028328022094975
5953,43.29141898652776
5954,31.31480104157473
5955,32.234008271569465
5956,27.24682860948309
5957,24.0479275127562
5958,28.842909461185595
5959,29.713182543898643
5960,32.27351464216361
5961,40.74156467537708
5962,30.799676717923955
5963,26.00017026730658
5964,28.62407211151169
5965,27.017635165022845
5966,27.807140966034666
5967,25.586107068868387
5968,17.22269399207386
5969,16.55300356224472
5970,16.579609813079628
5971,20.53061665436598
5972,23.23107739255986
5973,30.683092991813346
5974,50.769225125194225
5975,54.72675641880656
5976,49.46404831984356
5977,41.711350150428714
5978,45.230020344459994
5979,36.978348067278375
5980,40.20973991677292
5981,33.48457076514445
5982,32.16751486596047
5983,25.60712668610062
5984,39.477607281087586
5985,36.15705095242773
5986,34.54847393587952
5987,34.58089313223999
5988,33.41112113466708
5989,28.84731519468057
5990,23.80696588284044
5991,24.468333951618316
5992,17.302948216849714
5993,17.512395583349104
5994,19.36975876392318
5995,17.56054896955034
5996,20.101122189348164
5997,31.631620729522425
5998,34.67438724780826
5999,35.73216741632259
6000,37.257137111256725
6001,36.50196176237432
6002,31.70545629317093
6003,29.90669935110046
6004,28.68921797759727
6005,19.892041208334707
6006,24.400981091891545
6007,17.50652025305987
6008,27.7657227275091
6009,32.42032209947266
6010,31.127762003432263
6011,29.16228118068233
6012,28.842440134002526
6013,29.365329713236875
6014,25.528743119239895
6015,21.259907883807582
6016,16.803653976458357
6017,15.706908898868164
6018,16.119212212611274
6019,13.01298589780088
6020,18.2645493656062
6021,28.168077597822077
6022,28.224994924048595
6023,35.31649971248877
6024,42.499668008662496
6025,35.504979936243636
6026,34.89802787003242
6027,31.3252159772252
6028,24.920090155248943
6029,23.503717697894125
6030,18.26377410834634
6031,19.55008873934804
6032,27.51852415784723
6033,36.64674450221883
6034,35.8984801656635
6035,30.906769910484265
6036,31.132049438253055
6037,25.17827120358519
6038,17.785362798785805
6039,20.998825707524936
6040,17.933567587197988
6041,16.801986740457235
6042,18.069655848226994
6043,19.168663907967122
6044,19.4887133703787
6045,30.524125403856097
6046,33.506314263366484
6047,35.03619676259419
6048,46.15089812772662
6049,36.817334245887594
6050,33.51846843879807
6051,32.50468875771747
6052,32.99206648730222
6053,26.478418317284333
6054,17.42807261662887
6055,19.460625711913433
6056,22.946026378175386
6057,29.358594471000558
6058,27.670463719205596
6059,26.434725003021313
6060,27.793957353043048
6061,26.589304559414355
6062,28.924643648226827
6063,23.38640024225656
6064,15.575409259109984
6065,13.082352207551123
6066,14.544111557811119
6067,19.9128357245604
6068,19.171029981393264
6069,23.925232673930974
6070,26.04016479136508
6071,25.93387497442245
6072,28.754170700469285
6073,32.49399299308648
6074,30.81026283908884
6075,34.89408261417549
6076,31.142543203604095
6077,26.746729908405385
6078,31.57180869707309
6079,21.397984880168945
6080,19.937029840928897
6081,16.526156105283754
6082,16.707176476014403
6083,15.326405311524105
6084,21.374478712799014
6085,20.13571949916878
6086,23.13314808418509
6087,21.933579603507248
6088,20.61536639457137
6089,17.274270000085842
6090,19.811274543111256
6091,23.994458205103463
6092,19.16550662016772
6093,23.765705920587763
6094,30.20296859696941
6095,40.235858209128864
6096,33.650356071959735
6097,30.809397784324094
6098,27.78589116748417
6099,27.10149723349367
6100,24.892953285654293
6101,29.081760924984536
6102,26.4150871380109
6103,21.660142319812774
6104,17.123039077487412
6105,14.728162338407243
6106,15.402620491998812
6107,13.230922779749807
6108,19.59078171550653
6109,20.832320395063864
6110,17.77566009877088
6111,19.729133336530943
6112,20.118659686231464
6113,19.41625686180536
6114,17.77395316582393
6115,22.41562598057284
6116,18.034398623298777
6117,22.242029146567912
6118,38.55115725022563
6119,38.38043626530705
6120,38.596130250022924
6121,37.36838860142703
6122,30.93947544557826
6123,37.10486598620888
6124,32.09312251983786
6125,33.7850454216884
6126,28.937685512143705
6127,39.494418435211585
6128,29.96642472208577
6129,35.97812006690417
6130,33.78995979831126
6131,34.78833076889011
6132,31.75802513855143
6133,26.52548596449179
6134,25.24397503183482
6135,23.211025271319944
6136,17.817657665140224
6137,14.972534184288145
6138,47.501136508949855
6139,44.063176935433624
6140,57.57357084575253
6141,76.67286925015252
6142,66.14715727804624
6143,62.82773541829934
6144,57.86684858337609
6145,50.84191611866351
6146,39.43871207992374
6147,36.60539795389232
6148,32.70063247106587
6149,35.96091947415962
6150,39.42604907093973
6151,37.61109987804464
6152,33.024185459999146
6153,37.336809941540906
6154,34.80411539807916
6155,38.00618562683464
6156,30.469306442919613
6157,29.127798805413406
6158,24.515073811439567
6159,23.559330468797228
6160,14.433709242132174
6161,13.866201629864241
6162,44.39536015328496
6163,48.46620135712681
6164,54.01952517116758
6165,54.67260686722946
6166,53.04099640869064
6167,56.505129695724186
6168,58.808028827058756
6169,42.96045835620757
6170,44.58976113847868
6171,52.001668040699194
6172,45.40554834854742
6173,39.94644916210525
6174,39.79929328002906
6175,22.158367060214424
6176,34.503322175171114
6177,43.019198051433484
6178,35.24836402717079
6179,31.469628789842652
6180,35.189199995913086
6181,32.737738295370995
6182,27.459477901276873
6183,23.898405736753976
6184,20.50375122639381
6185,13.771332339713812
6186,20.978970742579353
6187,27.946033305232007
6188,25.15052749108251
6189,38.210712747367644
6190,38.954359203384854
