ID,Q_Age,Q_Gender,Q_City,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q9,Q10,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q30,Q31,Q32
2084,82,2,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,6,3,9,2,NA,NA,NA,NA,NA,NA,1,1,1,3,7,5,5,1,2,NA,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,6
2088,52,1,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,NA,NA,NA,NA,NA,NA,4,NA,6,5,7,1,9,1,1,2,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
2090,53,2,4,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,3,3,6,1,NA,NA,NA,NA,NA,NA,1,NA,3,5,5,4,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,1
2093,49,1,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3,9,1,NA,NA,NA,NA,NA,1,NA,NA,3,5,2,4,1,2,NA,NA,0,1,0,0,0,0,1,0,0,0,4,2,NA,NA,5
2096,32,2,6,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,6,3,9,5,0,1,2,NA,NA,2,NA,NA,7,2,8,1,10,2,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,NA,NA,6
2097,39,2,7,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,NA,NA,NA,NA,NA,2,NA,NA,2,4,3,3,4,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,1,4,NA,1
2102,79,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,5,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,2,6,4,7,1,9,1,2,NA,0,0,0,0,0,0,0,1,0,0,1,2,NA,NA,1
2105,66,2,1,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,0,1,2,4,2,0,0,0,0,0,0,2,0,6,4,3,4,3,1,2,NA,0,1,0,0,0,0,0,0,0,0,1,2,NA,NA,3
2106,55,1,3,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,0,1,2,3,3,NA,NA,NA,NA,1,NA,2,NA,6,3,3,1,7,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,2,NA,NA,1
2108,86,1,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,9,2,NA,NA,NA,NA,NA,NA,NA,2,6,4,3,4,8,1,2,NA,1,0,0,0,0,0,0,0,0,0,4,1,3,NA,5
2111,40,2,5,1,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,0,0,0,1,1,6,4,NA,NA,2,NA,NA,2,NA,NA,6,4,6,1,9,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1
2114,45,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,1,1,6,4,NA,NA,2,NA,NA,2,NA,NA,5,5,5,1,7,1,1,2,1,1,1,0,1,0,0,0,0,0,1,1,1,4,2
2115,30,2,4,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,NA,NA,NA,NA,NA,1,NA,NA,1,5,3,4,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,3
2116,59,2,5,1,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,3,2,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,1,6,5,NA,NA,2,1,1,NA,1,NA,6,5,5,1,8,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1
2120,53,1,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,NA,NA,NA,1,NA,NA,1,NA,4,3,4,1,8,1,2,NA,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1
2121,61,2,7,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,3,4,3,NA,NA,NA,1,1,NA,1,NA,6,4,5,1,9,1,1,2,0,1,1,0,1,0,0,0,0,0,1,2,NA,NA,6
2132,47,2,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4,3,NA,NA,NA,1,NA,1,1,NA,4,5,6,1,7,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,3
2138,62,2,4,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,1,1,3,1,NA,NA,NA,NA,NA,NA,1,NA,4,3,2,4,5,2,NA,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,2
2139,39,1,4,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,4,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,NA,NA,3,NA,NA,2,NA,NA,2,4,5,4,5,2,NA,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
2140,48,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,0,0,0,0,1,1,6,4,NA,NA,2,NA,NA,NA,NA,NA,6,5,6,3,7,1,2,NA,1,1,1,0,0,0,0,0,0,0,1,2,NA,NA,6
2144,26,2,5,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,3,1,6,2,NA,NA,NA,NA,2,NA,NA,NA,6,4,2,4,2,2,NA,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,3
2149,19,2,7,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,8,1,NA,NA,NA,1,NA,NA,NA,NA,5,3,1,4,1,2,NA,NA,1,0,0,0,0,0,0,0,0,0,6,2,NA,NA,3
2151,35,2,5,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,6,3,1,NA,NA,NA,NA,NA,NA,NA,6,3,4,1,8,1,2,NA,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1
2154,74,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,1,5,4,3,4,6,1,2,NA,1,1,0,0,0,0,0,0,0,0,4,2,NA,NA,1
2155,31,2,7,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,1,1,4,2,NA,NA,NA,NA,NA,2,NA,NA,2,5,5,3,7,1,2,NA,0,0,0,0,0,0,0,1,0,0,3,1,1,4,1
2156,76,2,1,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,0,0,1,1,6,2,NA,NA,NA,NA,NA,NA,NA,2,6,5,7,1,7,1,2,NA,0,0,0,0,0,1,0,0,0,0,1,2,NA,NA,3
2160,25,1,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,2,1,6,4,0,0,0,1,1,NA,2,NA,3,3,2,4,2,2,NA,NA,0,1,0,0,0,0,0,0,0,0,1,2,NA,NA,6
2163,39,2,3,1,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,NA,NA,NA,NA,NA,3,NA,NA,2,3,2,2,6,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,2,NA,2
2165,44,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,4,1,1,3,NA,NA,1,NA,NA,2,NA,NA,6,5,4,3,7,2,NA,NA,1,1,0,0,0,0,0,0,0,0,3,2,NA,NA,2
2166,51,1,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,0,2,1,4,5,NA,NA,1,2,NA,1,1,NA,5,5,6,3,9,1,2,NA,1,1,1,0,0,0,0,0,0,0,1,2,NA,NA,1
2168,39,1,4,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,1,2,6,3,NA,1,NA,NA,NA,2,NA,NA,6,4,4,4,4,1,2,NA,1,0,0,0,1,0,0,0,0,0,1,2,NA,NA,2
2170,47,1,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,5,1,NA,NA,NA,NA,NA,1,NA,NA,6,3,1,4,4,1,2,NA,1,0,1,0,1,0,0,0,0,0,1,2,NA,NA,2
2172,36,2,7,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,8,2,NA,NA,1,NA,NA,NA,NA,NA,5,5,2,4,2,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,1
2173,71,1,7,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,5,4,2,NA,NA,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2
2175,62,1,4,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,4,2,NA,NA,NA,1,1,NA,NA,NA,5,4,6,4,8,1,2,NA,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1
2176,72,1,6,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,4,4,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,6
2180,70,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,2,6,4,7,4,7,1,2,NA,0,0,1,0,0,0,0,0,0,0,2,2,NA,NA,2
2182,45,1,5,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,2,1,6,2,NA,NA,NA,NA,NA,2,NA,NA,3,3,4,4,6,2,NA,NA,1,0,0,0,0,1,0,0,0,0,1,1,2,NA,1
2185,44,1,5,2,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,9,4,NA,NA,1,NA,NA,NA,NA,NA,2,3,7,3,5,2,NA,NA,1,0,0,0,1,0,0,0,0,0,4,2,NA,NA,3
2188,57,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,2,8,1,NA,NA,NA,NA,NA,NA,1,NA,1,3,2,3,3,2,NA,NA,1,0,0,0,1,0,0,0,0,0,1,2,NA,NA,1
2192,44,1,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,NA,1,NA,NA,NA,2,NA,NA,2,5,5,4,5,1,2,NA,1,0,0,0,1,0,0,0,0,0,1,1,4,NA,1
2194,61,2,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,6,5,2,5,3,1,2,NA,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,1
2197,55,1,5,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,0,0,0,0,1,2,3,3,NA,NA,1,NA,NA,1,1,NA,6,4,3,4,2,2,NA,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
2198,25,2,4,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,2,9,3,0,0,0,2,NA,NA,1,NA,6,4,8,4,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,6,2,NA,NA,6
2199,60,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,0,1,1,6,2,NA,NA,NA,NA,NA,NA,2,NA,2,4,5,5,4,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
2200,59,2,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,2,8,2,NA,NA,NA,NA,NA,NA,2,NA,7,4,3,4,2,1,2,NA,0,0,0,0,0,0,0,0,1,0,5,2,NA,NA,6
2201,49,2,5,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,0,0,2,2,9,5,NA,NA,2,1,NA,1,1,NA,5,4,6,2,8,1,2,NA,0,0,1,0,1,0,0,0,0,0,1,1,1,2,3
2202,61,2,5,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,2,3,4,2,NA,NA,NA,NA,NA,NA,1,1,4,5,7,1,9,1,2,NA,0,1,0,0,1,0,0,0,0,0,1,1,3,NA,1
2207,42,2,4,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,2,1,6,4,NA,1,1,NA,NA,2,NA,NA,4,5,5,3,7,1,2,NA,0,1,0,0,1,0,0,0,0,0,1,2,NA,NA,1
2208,63,1,6,2,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,9,2,NA,NA,NA,NA,NA,NA,2,NA,6,4,5,4,4,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
2209,63,2,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,0,0,1,1,7,1,NA,NA,NA,NA,NA,NA,1,NA,6,4,3,4,4,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,2
2210,60,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,8,1,NA,NA,NA,NA,NA,NA,1,NA,1,4,3,4,5,1,2,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,6
2215,58,1,4,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,2,1,5,2,NA,NA,NA,NA,NA,NA,2,NA,4,3,6,3,6,1,2,NA,1,1,0,0,0,0,0,0,0,0,4,2,NA,NA,2
