ID,City,Region,Price_area,Demand_data
6183,Lillestrøm,Oslo,NO1,Yes
6185,Bergen,Bergen,NO5,No
6187,Bærum,Oslo,NO1,No
6190,Oslo,Oslo,NO1,Yes
6191,Trondheim,Trondheim,NO3,No
6192,Bærum,Oslo,NO1,No
6194,Trondheim,Trondheim,NO3,No
6195,Bærum,Oslo,NO1,No
6196,Bergen,Bergen,NO5,No
6197,Lillestrøm,Oslo,NO1,No
6199,Bergen,Bergen,NO5,No
6200,Trondheim,Trondheim,NO3,No
6202,Oslo,Oslo,NO1,No
6203,Tromsø,Tromsø,NO4,No
6204,Oslo,Oslo,NO1,Yes
6207,Bergen,Bergen,NO5,Yes
6209,Bærum,Oslo,NO1,Yes
6210,Oslo,Oslo,NO1,No
6211,Oslo,Oslo,NO1,No
6212,Oslo,Oslo,NO1,No
6213,Lillestrøm,Oslo,NO1,Yes
6215,Bergen,Bergen,NO5,No
6216,Bergen,Bergen,NO5,Yes
6217,Bergen,Bergen,NO5,No
6218,Oslo,Oslo,NO1,Yes
6219,Oslo,Oslo,NO1,No
6221,Oslo,Oslo,NO1,Yes
6222,Bergen,Bergen,NO5,No
6223,Oslo,Oslo,NO1,No
6224,Oslo,Oslo,NO1,No
6225,Bergen,Bergen,NO5,No
6226,Tromsø,Tromsø,NO4,No
6227,Trondheim,Trondheim,NO3,No
6228,Oslo,Oslo,NO1,No
6230,Oslo,Oslo,NO1,Yes
6231,Tromsø,Tromsø,NO4,No
6233,Oslo,Oslo,NO1,No
6235,Bergen,Bergen,NO5,No
6236,Bergen,Bergen,NO5,Yes
6238,Lillestrøm,Oslo,NO1,Yes
6239,Lillestrøm,Oslo,NO1,No
6240,Trondheim,Trondheim,NO3,No
6241,Oslo,Oslo,NO1,No
6242,Bergen,Bergen,NO5,No
6243,Bergen,Bergen,NO5,No
6244,Oslo,Oslo,NO1,Yes
6247,Oslo,Oslo,NO1,Yes
6248,Oslo,Oslo,NO1,No
6250,Lillestrøm,Oslo,NO1,No
6251,Oslo,Oslo,NO1,No
6252,Trondheim,Trondheim,NO3,No
6253,Oslo,Oslo,NO1,Yes
6254,Bergen,Bergen,NO5,Yes
6255,Oslo,Oslo,NO1,No
6257,Oslo,Oslo,NO1,No
6259,Trondheim,Trondheim,NO3,No
6260,Oslo,Oslo,NO1,Yes
6261,Oslo,Oslo,NO1,Yes
6262,Bærum,Oslo,NO1,No
6263,Oslo,Oslo,NO1,No
6264,Tromsø,Tromsø,NO4,No
6265,Bergen,Bergen,NO5,Yes
6266,Bergen,Bergen,NO5,Yes
6268,Bergen,Bergen,NO5,No
6269,Tromsø,Tromsø,NO4,No
6270,Oslo,Oslo,NO1,No
6271,Bergen,Bergen,NO5,Yes
6274,Oslo,Oslo,NO1,No
6275,Lillestrøm,Oslo,NO1,No
6276,Oslo,Oslo,NO1,No
6277,Bergen,Bergen,NO5,No
6282,Bergen,Bergen,NO5,Yes
6285,Oslo,Oslo,NO1,Yes
6288,Tromsø,Tromsø,NO4,No
6290,Trondheim,Trondheim,NO3,No
6291,Bergen,Bergen,NO5,No
6292,Oslo,Oslo,NO1,No
6293,Lillestrøm,Oslo,NO1,No
6295,Lillestrøm,Oslo,NO1,Yes
6296,Bærum,Oslo,NO1,Yes
6297,Bergen,Bergen,NO5,Yes
6299,Bergen,Bergen,NO5,No
6300,Oslo,Oslo,NO1,Yes
6303,Oslo,Oslo,NO1,No
6306,Tromsø,Tromsø,NO4,No
6307,Oslo,Oslo,NO1,Yes
6310,Oslo,Oslo,NO1,Yes
6311,Bergen,Bergen,NO5,No
6312,Oslo,Oslo,NO1,No
6313,Bergen,Bergen,NO5,No
6315,Tromsø,Tromsø,NO4,No
6316,Bergen,Bergen,NO5,No
6317,Oslo,Oslo,NO1,Yes
6318,Oslo,Oslo,NO1,Yes
6319,Bergen,Bergen,NO5,No
6320,Tromsø,Tromsø,NO4,No
6322,Oslo,Oslo,NO1,No
6323,Oslo,Oslo,NO1,Yes
6324,Lillestrøm,Oslo,NO1,Yes
6325,Bergen,Bergen,NO5,No
6327,Lillestrøm,Oslo,NO1,No
6328,Bergen,Bergen,NO5,No
6329,Oslo,Oslo,NO1,No
6331,Tromsø,Tromsø,NO4,No
6332,Trondheim,Trondheim,NO3,No
6333,Lillestrøm,Oslo,NO1,No
6334,Bergen,Bergen,NO5,No
6335,Oslo,Oslo,NO1,No
6336,Bergen,Bergen,NO5,Yes
6337,Bærum,Oslo,NO1,Yes
6339,Tromsø,Tromsø,NO4,No
6340,Bærum,Oslo,NO1,Yes
6341,Asker,Oslo,NO1,No
6344,Oslo,Oslo,NO1,No
6345,Tromsø,Tromsø,NO4,No
6347,Oslo,Oslo,NO1,No
6349,Bærum,Oslo,NO1,No
6351,Oslo,Oslo,NO1,No
6352,Bærum,Oslo,NO1,No
6356,Oslo,Oslo,NO1,No
6357,Oslo,Oslo,NO1,No
6358,Bergen,Bergen,NO5,No
6360,Oslo,Oslo,NO1,No
6361,Oslo,Oslo,NO1,No
6362,Tromsø,Tromsø,NO4,No
6363,Oslo,Oslo,NO1,No
6365,Tromsø,Tromsø,NO4,No
6366,Bergen,Bergen,NO5,No
6368,Bergen,Bergen,NO5,No
6370,Bærum,Oslo,NO1,No
6371,Trondheim,Trondheim,NO3,No
6372,Bergen,Bergen,NO5,No
6373,Tromsø,Tromsø,NO4,No
6375,Bergen,Bergen,NO5,Yes
6379,Trondheim,Trondheim,NO3,No
6380,Oslo,Oslo,NO1,No
6381,Bergen,Bergen,NO5,No
6382,Trondheim,Trondheim,NO3,No
6384,Bergen,Bergen,NO5,No
6386,Tromsø,Tromsø,NO4,No
6387,Bergen,Bergen,NO5,Yes
6388,Oslo,Oslo,NO1,Yes
6390,Oslo,Oslo,NO1,No
6392,Trondheim,Trondheim,NO3,No
6393,Bergen,Bergen,NO5,Yes
6396,Lillestrøm,Oslo,NO1,No
6399,Tromsø,Tromsø,NO4,No
6400,Bærum,Oslo,NO1,Yes
6405,Tromsø,Tromsø,NO4,No
6406,Trondheim,Trondheim,NO3,No
6408,Oslo,Oslo,NO1,Yes
6410,Lillestrøm,Oslo,NO1,No
6412,Tromsø,Tromsø,NO4,No
6413,Oslo,Oslo,NO1,No
6414,Lillestrøm,Oslo,NO1,No
6415,Lillestrøm,Oslo,NO1,No
6416,Bergen,Bergen,NO5,Yes
6419,Oslo,Oslo,NO1,Yes
6420,Oslo,Oslo,NO1,No
6422,Oslo,Oslo,NO1,No
6424,Bergen,Bergen,NO5,No
6425,Oslo,Oslo,NO1,No
6428,Bærum,Oslo,NO1,Yes
6429,Tromsø,Tromsø,NO4,No
6431,Lillestrøm,Oslo,NO1,Yes
6433,Bærum,Oslo,NO1,Yes
6435,Bærum,Oslo,NO1,Yes
6437,Bærum,Oslo,NO1,Yes
6439,Trondheim,Trondheim,NO3,No
6441,Bergen,Bergen,NO5,No
6443,Trondheim,Trondheim,NO3,No
6444,Tromsø,Tromsø,NO4,No
6445,Lillestrøm,Oslo,NO1,No
6446,Oslo,Oslo,NO1,No
6447,Lillestrøm,Oslo,NO1,No
6450,Bergen,Bergen,NO5,No
6451,Bærum,Oslo,NO1,Yes
6452,Bærum,Oslo,NO1,No
6454,Bærum,Oslo,NO1,No
6455,Bergen,Bergen,NO5,Yes
6459,Oslo,Oslo,NO1,No
6460,Bærum,Oslo,NO1,Yes
6461,Lillestrøm,Oslo,NO1,No
6462,Lillestrøm,Oslo,NO1,No
6463,Bergen,Bergen,NO5,No
6464,Lillestrøm,Oslo,NO1,No
6465,Lillestrøm,Oslo,NO1,No
6466,Bærum,Oslo,NO1,Yes
6467,Oslo,Oslo,NO1,No
6468,Trondheim,Trondheim,NO3,No
6469,Oslo,Oslo,NO1,Yes
6470,Lillestrøm,Oslo,NO1,No
6473,Bærum,Oslo,NO1,Yes
6474,Oslo,Oslo,NO1,No
6475,Oslo,Oslo,NO1,No
6476,Tromsø,Tromsø,NO4,No
6477,Bergen,Bergen,NO5,No
6479,Oslo,Oslo,NO1,No
6480,Tromsø,Tromsø,NO4,No
6481,Tromsø,Tromsø,NO4,No
6483,Oslo,Oslo,NO1,No
6484,Bergen,Bergen,NO5,No
6486,Trondheim,Trondheim,NO3,No
6487,Tromsø,Tromsø,NO4,No
6488,Tromsø,Tromsø,NO4,No
6489,Lillestrøm,Oslo,NO1,No
6490,Trondheim,Trondheim,NO3,No
6491,Oslo,Oslo,NO1,Yes
6492,Oslo,Oslo,NO1,No
6493,Bergen,Bergen,NO5,No
6494,Oslo,Oslo,NO1,No
6495,Trondheim,Trondheim,NO3,No
6496,Oslo,Oslo,NO1,Yes
6498,Bærum,Oslo,NO1,Yes
6499,Lillestrøm,Oslo,NO1,Yes
6500,Lillestrøm,Oslo,NO1,No
6501,Oslo,Oslo,NO1,Yes
6502,Bærum,Oslo,NO1,No
6504,Bergen,Bergen,NO5,No
6506,Oslo,Oslo,NO1,No
6507,Bergen,Bergen,NO5,Yes
6508,Bergen,Bergen,NO5,No
6509,Lillestrøm,Oslo,NO1,Yes
6510,Bergen,Bergen,NO5,Yes
6514,Bergen,Bergen,NO5,No
6516,Oslo,Oslo,NO1,Yes
6517,Lillestrøm,Oslo,NO1,No
6518,Oslo,Oslo,NO1,Yes
6519,Oslo,Oslo,NO1,No
6522,Trondheim,Trondheim,NO3,No
6523,Bergen,Bergen,NO5,No
6524,Trondheim,Trondheim,NO3,No
6525,Oslo,Oslo,NO1,Yes
6528,Trondheim,Trondheim,NO3,No
6529,Trondheim,Trondheim,NO3,No
6531,Trondheim,Trondheim,NO3,No
6532,Tromsø,Tromsø,NO4,No
6534,Bergen,Bergen,NO5,No
6535,Tromsø,Tromsø,NO4,No
6537,Lillestrøm,Oslo,NO1,No
6538,Oslo,Oslo,NO1,No
6539,Oslo,Oslo,NO1,No
6540,Bergen,Bergen,NO5,No
6542,Lillestrøm,Oslo,NO1,No
6543,Oslo,Oslo,NO1,No
6544,Lillestrøm,Oslo,NO1,Yes
6545,Tromsø,Tromsø,NO4,No
6546,Oslo,Oslo,NO1,No
6548,Oslo,Oslo,NO1,No
6551,Bærum,Oslo,NO1,No
6552,Bergen,Bergen,NO5,Yes
6554,Bergen,Bergen,NO5,Yes
6557,Tromsø,Tromsø,NO4,No
6558,Bærum,Oslo,NO1,No
6559,Tromsø,Tromsø,NO4,No
6561,Oslo,Oslo,NO1,No
6562,Bergen,Bergen,NO5,No
6564,Trondheim,Trondheim,NO3,No
6565,Oslo,Oslo,NO1,No
6568,Tromsø,Tromsø,NO4,No
6570,Oslo,Oslo,NO1,No
6571,Bergen,Bergen,NO5,Yes
6572,Lillestrøm,Oslo,NO1,No
6574,Bærum,Oslo,NO1,Yes
6575,Oslo,Oslo,NO1,No
6579,Trondheim,Trondheim,NO3,No
6582,Bergen,Bergen,NO5,Yes
6585,Bergen,Bergen,NO5,No
6586,Bergen,Bergen,NO5,No
6587,Trondheim,Trondheim,NO3,No
6588,Oslo,Oslo,NO1,No
6590,Bergen,Bergen,NO5,Yes
6591,Trondheim,Trondheim,NO3,No
6592,Tromsø,Tromsø,NO4,No
6594,Trondheim,Trondheim,NO3,No
6595,Trondheim,Trondheim,NO3,No
6596,Bergen,Bergen,NO5,Yes
6597,Bergen,Bergen,NO5,No
6598,Oslo,Oslo,NO1,Yes
6599,Oslo,Oslo,NO1,No
6602,Tromsø,Tromsø,NO4,No
6603,Tromsø,Tromsø,NO4,No
6604,Oslo,Oslo,NO1,No
6605,Trondheim,Trondheim,NO3,No
6606,Bergen,Bergen,NO5,No
6612,Lillestrøm,Oslo,NO1,No
6615,Bergen,Bergen,NO5,No
6616,Trondheim,Trondheim,NO3,No
6618,Oslo,Oslo,NO1,No
6619,Tromsø,Tromsø,NO4,No
6620,Bergen,Bergen,NO5,No
6623,Bergen,Bergen,NO5,Yes
6624,Bergen,Bergen,NO5,No
6625,Tromsø,Tromsø,NO4,No
6626,Tromsø,Tromsø,NO4,No
6627,Oslo,Oslo,NO1,No
6628,Oslo,Oslo,NO1,No
6630,Trondheim,Trondheim,NO3,No
6632,Bergen,Bergen,NO5,No
6633,Oslo,Oslo,NO1,Yes
6635,Bergen,Bergen,NO5,Yes
6636,Oslo,Oslo,NO1,Yes
6637,Lillestrøm,Oslo,NO1,No
6639,Tromsø,Tromsø,NO4,No
6641,Tromsø,Tromsø,NO4,No
6642,Bærum,Oslo,NO1,Yes
6643,Bergen,Bergen,NO5,Yes
6645,Trondheim,Trondheim,NO3,No
6649,Bergen,Bergen,NO5,No
6650,Oslo,Oslo,NO1,No
6651,Lillestrøm,Oslo,NO1,No
6654,Lillestrøm,Oslo,NO1,Yes
6656,Bergen,Bergen,NO5,No
6660,Tromsø,Tromsø,NO4,No
6661,Lillestrøm,Oslo,NO1,No
6662,Oslo,Oslo,NO1,Yes
6663,Lillestrøm,Oslo,NO1,No
6664,Oslo,Oslo,NO1,Yes
6665,Lillestrøm,Oslo,NO1,No
6666,Lillestrøm,Oslo,NO1,No
6667,Lillestrøm,Oslo,NO1,Yes
6669,Trondheim,Trondheim,NO3,No
6671,Trondheim,Trondheim,NO3,No
6673,Tromsø,Tromsø,NO4,No
6676,Bergen,Bergen,NO5,No
6677,Tromsø,Tromsø,NO4,No
6680,Oslo,Oslo,NO1,No
6682,Bærum,Oslo,NO1,No
6684,Oslo,Oslo,NO1,Yes
6686,Bergen,Bergen,NO5,No
6687,Oslo,Oslo,NO1,No
6688,Lillestrøm,Oslo,NO1,No
6691,Tromsø,Tromsø,NO4,No
6692,Bergen,Bergen,NO5,Yes
6696,Trondheim,Trondheim,NO3,No
6697,Oslo,Oslo,NO1,No
6698,Trondheim,Trondheim,NO3,No
6700,Tromsø,Tromsø,NO4,No
6705,Lillestrøm,Oslo,NO1,No
6707,Oslo,Oslo,NO1,No
6710,Oslo,Oslo,NO1,No
6712,Lillestrøm,Oslo,NO1,Yes
6715,Trondheim,Trondheim,NO3,No
6716,Oslo,Oslo,NO1,No
6718,Bergen,Bergen,NO5,No
6721,Trondheim,Trondheim,NO3,No
6724,Bergen,Bergen,NO5,No
6726,Bergen,Bergen,NO5,No
6727,Oslo,Oslo,NO1,Yes
6730,Bergen,Bergen,NO5,No
6731,Oslo,Oslo,NO1,Yes
6733,Bergen,Bergen,NO5,No
6734,Trondheim,Trondheim,NO3,No
6736,Oslo,Oslo,NO1,No
6737,Lillestrøm,Oslo,NO1,No
6738,Bærum,Oslo,NO1,No
6739,Bærum,Oslo,NO1,Yes
6744,Bergen,Bergen,NO5,No
6747,Bærum,Oslo,NO1,No
6750,Lillestrøm,Oslo,NO1,Yes
6752,Lillestrøm,Oslo,NO1,No
6753,Oslo,Oslo,NO1,No
6755,Bergen,Bergen,NO5,Yes
6757,Bergen,Bergen,NO5,No
6758,Bergen,Bergen,NO5,No
6759,Bergen,Bergen,NO5,Yes
6763,Tromsø,Tromsø,NO4,No
6764,Bergen,Bergen,NO5,Yes
6765,Tromsø,Tromsø,NO4,No
6766,Oslo,Oslo,NO1,No
6767,Bergen,Bergen,NO5,No
6770,Oslo,Oslo,NO1,No
6771,Tromsø,Tromsø,NO4,No
6772,Bærum,Oslo,NO1,Yes
6776,Tromsø,Tromsø,NO4,No
6777,Lillestrøm,Oslo,NO1,Yes
6780,Oslo,Oslo,NO1,No
6781,Lillestrøm,Oslo,NO1,No
6786,Lillestrøm,Oslo,NO1,No
6788,Oslo,Oslo,NO1,Yes
6790,Lillestrøm,Oslo,NO1,Yes
6792,Lillestrøm,Oslo,NO1,No
6793,Lillestrøm,Oslo,NO1,Yes
6795,Lillestrøm,Oslo,NO1,No
6796,Tromsø,Tromsø,NO4,No
6798,Bergen,Bergen,NO5,No
6801,Lillestrøm,Oslo,NO1,No
6803,Oslo,Oslo,NO1,No
6806,Tromsø,Tromsø,NO4,No
6807,Tromsø,Tromsø,NO4,No
6809,Trondheim,Trondheim,NO3,No
6811,Oslo,Oslo,NO1,No
6812,Bergen,Bergen,NO5,No
6814,Bergen,Bergen,NO5,No
6815,Trondheim,Trondheim,NO3,No
6816,Tromsø,Tromsø,NO4,No
6818,Tromsø,Tromsø,NO4,No
6821,Tromsø,Tromsø,NO4,No
6822,Trondheim,Trondheim,NO3,No
6824,Trondheim,Trondheim,NO3,No
6825,Bergen,Bergen,NO5,Yes
6826,Trondheim,Trondheim,NO3,No
6827,Trondheim,Trondheim,NO3,No
6828,Trondheim,Trondheim,NO3,No
6831,Bergen,Bergen,NO5,No
6832,Trondheim,Trondheim,NO3,No
6833,Trondheim,Trondheim,NO3,No
6835,Oslo,Oslo,NO1,No
6836,Trondheim,Trondheim,NO3,No
6837,Bergen,Bergen,NO5,No
6838,Bergen,Bergen,NO5,Yes
6840,Trondheim,Trondheim,NO3,No
6841,Oslo,Oslo,NO1,No
6843,Bergen,Bergen,NO5,No
6846,Trondheim,Trondheim,NO3,No
6847,Bergen,Bergen,NO5,No
6848,Bergen,Bergen,NO5,No
6849,Tromsø,Tromsø,NO4,No
6850,Bergen,Bergen,NO5,Yes
6851,Trondheim,Trondheim,NO3,No
6852,Trondheim,Trondheim,NO3,No
6854,Trondheim,Trondheim,NO3,No
6857,Trondheim,Trondheim,NO3,No
6858,Bergen,Bergen,NO5,No
6859,Bergen,Bergen,NO5,No
6860,Trondheim,Trondheim,NO3,No
6861,Trondheim,Trondheim,NO3,No
6863,Tromsø,Tromsø,NO4,No
6864,Trondheim,Trondheim,NO3,No
6865,Bergen,Bergen,NO5,Yes
6867,Trondheim,Trondheim,NO3,No
6868,Trondheim,Trondheim,NO3,No
6870,Trondheim,Trondheim,NO3,No
6871,Oslo,Oslo,NO1,No
6872,Trondheim,Trondheim,NO3,No
6873,Oslo,Oslo,NO1,Yes
6874,Oslo,Oslo,NO1,Yes
6875,Tromsø,Tromsø,NO4,No
6876,Trondheim,Trondheim,NO3,No
6878,Trondheim,Trondheim,NO3,No
6879,Trondheim,Trondheim,NO3,No
6880,Oslo,Oslo,NO1,No
6882,Trondheim,Trondheim,NO3,No
6883,Trondheim,Trondheim,NO3,No
6884,Trondheim,Trondheim,NO3,No
6885,Tromsø,Tromsø,NO4,No
6886,Oslo,Oslo,NO1,Yes
6887,Oslo,Oslo,NO1,No
6889,Oslo,Oslo,NO1,No
6890,Trondheim,Trondheim,NO3,No
6892,Oslo,Oslo,NO1,No
6894,Tromsø,Tromsø,NO4,No
6897,Tromsø,Tromsø,NO4,No
6898,Oslo,Oslo,NO1,No
6899,Tromsø,Tromsø,NO4,No
6900,Bergen,Bergen,NO5,No
6901,Lillestrøm,Oslo,NO1,No
6902,Trondheim,Trondheim,NO3,No
6903,Oslo,Oslo,NO1,No
6906,Trondheim,Trondheim,NO3,No
6908,Oslo,Oslo,NO1,No
6909,Trondheim,Trondheim,NO3,No
6910,Bergen,Bergen,NO5,No
6911,Bergen,Bergen,NO5,Yes
6912,Trondheim,Trondheim,NO3,No
6913,Tromsø,Tromsø,NO4,No
6914,Bergen,Bergen,NO5,No
6917,Bergen,Bergen,NO5,No
6918,Oslo,Oslo,NO1,No
6921,Oslo,Oslo,NO1,No
6925,Oslo,Oslo,NO1,No
6926,Bergen,Bergen,NO5,Yes
6927,Bergen,Bergen,NO5,Yes
6929,Bergen,Bergen,NO5,No
6931,Bergen,Bergen,NO5,Yes
6932,Bergen,Bergen,NO5,No
6933,Tromsø,Tromsø,NO4,No
6935,Tromsø,Tromsø,NO4,No
6936,Tromsø,Tromsø,NO4,No
6937,Bergen,Bergen,NO5,Yes
6939,Oslo,Oslo,NO1,No
6940,Trondheim,Trondheim,NO3,No
6941,Oslo,Oslo,NO1,No
6943,Bergen,Bergen,NO5,No
6944,Tromsø,Tromsø,NO4,No
6946,Tromsø,Tromsø,NO4,No
6947,Bergen,Bergen,NO5,No
6948,Trondheim,Trondheim,NO3,No
6949,Trondheim,Trondheim,NO3,No
6952,Bergen,Bergen,NO5,No
6954,Oslo,Oslo,NO1,Yes
6956,Oslo,Oslo,NO1,Yes
6957,Tromsø,Tromsø,NO4,No
6959,Tromsø,Tromsø,NO4,No
6961,Tromsø,Tromsø,NO4,No
6962,Bergen,Bergen,NO5,No
6967,Oslo,Oslo,NO1,Yes
6968,Trondheim,Trondheim,NO3,No
6970,Tromsø,Tromsø,NO4,No
6973,Lillestrøm,Oslo,NO1,No
6974,Trondheim,Trondheim,NO3,No
6976,Oslo,Oslo,NO1,No
6977,Oslo,Oslo,NO1,No
6978,Trondheim,Trondheim,NO3,No
6979,Trondheim,Trondheim,NO3,No
6982,Trondheim,Trondheim,NO3,No
6983,Trondheim,Trondheim,NO3,No
6984,Bergen,Bergen,NO5,No
6986,Bergen,Bergen,NO5,No
6987,Tromsø,Tromsø,NO4,No
6988,Bergen,Bergen,NO5,Yes
6989,Tromsø,Tromsø,NO4,No
6990,Trondheim,Trondheim,NO3,No
6993,Bergen,Bergen,NO5,Yes
6994,Oslo,Oslo,NO1,No
6996,Tromsø,Tromsø,NO4,No
6997,Oslo,Oslo,NO1,Yes
6999,Trondheim,Trondheim,NO3,No
7000,Bergen,Bergen,NO5,No
7002,Trondheim,Trondheim,NO3,No
7007,Bergen,Bergen,NO5,No
7012,Trondheim,Trondheim,NO3,No
7013,Bergen,Bergen,NO5,No
7016,Trondheim,Trondheim,NO3,No
7017,Bergen,Bergen,NO5,No
7018,Bergen,Bergen,NO5,No
7020,Bergen,Bergen,NO5,No
7022,Trondheim,Trondheim,NO3,No
7023,Bergen,Bergen,NO5,Yes
7025,Bergen,Bergen,NO5,No
7026,Oslo,Oslo,NO1,No
7027,Bergen,Bergen,NO5,No
7028,Oslo,Oslo,NO1,No
7029,Oslo,Oslo,NO1,No
7030,Tromsø,Tromsø,NO4,No
7033,Trondheim,Trondheim,NO3,No
7035,Oslo,Oslo,NO1,No
7039,Bergen,Bergen,NO5,No
7040,Tromsø,Tromsø,NO4,No
7041,Trondheim,Trondheim,NO3,No
7042,Bergen,Bergen,NO5,Yes
7043,Bergen,Bergen,NO5,Yes
7044,Trondheim,Trondheim,NO3,No
7045,Tromsø,Tromsø,NO4,No
7046,Tromsø,Tromsø,NO4,No
7047,Bergen,Bergen,NO5,Yes
7048,Lillestrøm,Oslo,NO1,No
7050,Bergen,Bergen,NO5,No
7051,Bergen,Bergen,NO5,No
7052,Bergen,Bergen,NO5,No
7053,Bergen,Bergen,NO5,Yes
7054,Bergen,Bergen,NO5,Yes
7057,Bergen,Bergen,NO5,No
7059,Oslo,Oslo,NO1,No
7061,Oslo,Oslo,NO1,No
7062,Bergen,Bergen,NO5,No
7064,Bergen,Bergen,NO5,No
7066,Oslo,Oslo,NO1,No
7067,Trondheim,Trondheim,NO3,No
7069,Bergen,Bergen,NO5,No
7070,Trondheim,Trondheim,NO3,No
7073,Oslo,Oslo,NO1,No
7074,Tromsø,Tromsø,NO4,No
7075,Bergen,Bergen,NO5,No
7076,Oslo,Oslo,NO1,Yes
7078,Bergen,Bergen,NO5,No
7079,Trondheim,Trondheim,NO3,No
7080,Bergen,Bergen,NO5,No
7082,Bergen,Bergen,NO5,No
7084,Bergen,Bergen,NO5,No
7085,Bergen,Bergen,NO5,Yes
7086,Trondheim,Trondheim,NO3,No
7087,Bergen,Bergen,NO5,Yes
7088,Bergen,Bergen,NO5,Yes
7089,Oslo,Oslo,NO1,No
7090,Oslo,Oslo,NO1,No
7091,Tromsø,Tromsø,NO4,No
7092,Trondheim,Trondheim,NO3,No
7095,Tromsø,Tromsø,NO4,No
7096,Trondheim,Trondheim,NO3,No
7097,Oslo,Oslo,NO1,No
7099,Trondheim,Trondheim,NO3,No
7100,Trondheim,Trondheim,NO3,No
7101,Trondheim,Trondheim,NO3,No
7102,Trondheim,Trondheim,NO3,No
7103,Oslo,Oslo,NO1,No
7105,Trondheim,Trondheim,NO3,No
7107,Oslo,Oslo,NO1,No
7108,Bergen,Bergen,NO5,Yes
7109,Bergen,Bergen,NO5,Yes
7110,Bergen,Bergen,NO5,No
7113,Tromsø,Tromsø,NO4,No
7114,Oslo,Oslo,NO1,No
7115,Bergen,Bergen,NO5,No
7116,Trondheim,Trondheim,NO3,No
7117,Bergen,Bergen,NO5,Yes
7119,Trondheim,Trondheim,NO3,No
7120,Oslo,Oslo,NO1,No
7121,Trondheim,Trondheim,NO3,No
7122,Tromsø,Tromsø,NO4,No
7123,Trondheim,Trondheim,NO3,No
7124,Bergen,Bergen,NO5,No
7125,Oslo,Oslo,NO1,No
7126,Bergen,Bergen,NO5,Yes
7127,Bergen,Bergen,NO5,No
7128,Bergen,Bergen,NO5,No
7129,Bergen,Bergen,NO5,No
7130,Oslo,Oslo,NO1,No
7131,Trondheim,Trondheim,NO3,No
7133,Bergen,Bergen,NO5,Yes
7134,Tromsø,Tromsø,NO4,No
7136,Bergen,Bergen,NO5,No
7137,Oslo,Oslo,NO1,No
7138,Oslo,Oslo,NO1,No
7139,Bergen,Bergen,NO5,Yes
7140,Tromsø,Tromsø,NO4,No
7141,Bergen,Bergen,NO5,No
7142,Oslo,Oslo,NO1,No
7143,Trondheim,Trondheim,NO3,No
7146,Trondheim,Trondheim,NO3,No
7147,Bergen,Bergen,NO5,No
7149,Tromsø,Tromsø,NO4,No
7150,Trondheim,Trondheim,NO3,No
7151,Tromsø,Tromsø,NO4,No
7154,Trondheim,Trondheim,NO3,No
7155,Oslo,Oslo,NO1,Yes
7156,Tromsø,Tromsø,NO4,No
7158,Oslo,Oslo,NO1,Yes
7161,Oslo,Oslo,NO1,No
7164,Oslo,Oslo,NO1,Yes
7168,Trondheim,Trondheim,NO3,No
7169,Lillestrøm,Oslo,NO1,No
7170,Tromsø,Tromsø,NO4,No
7171,Bergen,Bergen,NO5,No
7172,Lillestrøm,Oslo,NO1,No
7173,Bergen,Bergen,NO5,Yes
7174,Bergen,Bergen,NO5,No
7175,Oslo,Oslo,NO1,No
7176,Trondheim,Trondheim,NO3,No
7182,Oslo,Oslo,NO1,No
7183,Oslo,Oslo,NO1,No
7186,Oslo,Oslo,NO1,No
7187,Oslo,Oslo,NO1,No
7189,Trondheim,Trondheim,NO3,No
7192,Oslo,Oslo,NO1,No
7195,Bergen,Bergen,NO5,Yes
7196,Trondheim,Trondheim,NO3,No
7197,Bergen,Bergen,NO5,No
7199,Trondheim,Trondheim,NO3,No
7200,Bergen,Bergen,NO5,No
7202,Bergen,Bergen,NO5,No
7204,Bergen,Bergen,NO5,No
7205,Tromsø,Tromsø,NO4,No
7209,Oslo,Oslo,NO1,Yes
7210,Tromsø,Tromsø,NO4,No
7211,Bergen,Bergen,NO5,Yes
7215,Bergen,Bergen,NO5,No
7217,Oslo,Oslo,NO1,Yes
7218,Trondheim,Trondheim,NO3,No
7219,Trondheim,Trondheim,NO3,No
7222,Bergen,Bergen,NO5,No
7223,Bergen,Bergen,NO5,Yes
7224,Bergen,Bergen,NO5,Yes
7226,Oslo,Oslo,NO1,Yes
7227,Oslo,Oslo,NO1,Yes
7228,Tromsø,Tromsø,NO4,No
7229,Oslo,Oslo,NO1,No
7230,Oslo,Oslo,NO1,No
7232,Trondheim,Trondheim,NO3,No
7233,Oslo,Oslo,NO1,No
7236,Trondheim,Trondheim,NO3,No
7237,Trondheim,Trondheim,NO3,No
7238,Bergen,Bergen,NO5,No
7239,Trondheim,Trondheim,NO3,No
7240,Oslo,Oslo,NO1,No
7242,Trondheim,Trondheim,NO3,No
7243,Trondheim,Trondheim,NO3,No
7245,Oslo,Oslo,NO1,Yes
7246,Oslo,Oslo,NO1,No
7247,Bergen,Bergen,NO5,Yes
7248,Bergen,Bergen,NO5,No
7250,Oslo,Oslo,NO1,Yes
7252,Trondheim,Trondheim,NO3,No
7253,Bergen,Bergen,NO5,No
7254,Trondheim,Trondheim,NO3,No
7255,Bergen,Bergen,NO5,Yes
7256,Bergen,Bergen,NO5,No
